capture_id,window_idx,is_full_session,pkt_count,byte_count,duration_sec,byte_rate,pkt_rate,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_median,pkt_len_q05,pkt_len_q10,pkt_len_q25,pkt_len_q75,pkt_len_q90,pkt_len_q95,pkt_len_skew,pkt_len_kurtosis,pkt_len_entropy,pkt_len_autocorr,iat_mean,iat_std,iat_min,iat_max,iat_q10,iat_q25,iat_q50,iat_q75,iat_q90,iat_entropy,burstiness_coeff,idle_ratio,burst_count,burst_mean_pkts,fwd_pkt_ratio,fwd_byte_ratio,bwd_pkt_ratio,bwd_byte_ratio,fwd_bwd_iat_ratio,fwd_bwd_byte_skew,small_pkt_ratio,med_pkt_ratio,large_pkt_ratio,bimodal_index,tcp_like_ack_ratio,mtu_saturation_ratio,esp_spi_count,seq_gap_rate,label_class,label_mode,label_ike,label_crypto,label_nist,is_mixed
exp_002_voip_transport_aes_gcm_16_128_1789412851,2,0,77,22402.0,1.481123924255371,15125.000435910528,51.98754725315198,290.93506493506493,21.898430034657654,250.0,326.0,294.0,258.0,260.4,270.0,310.0,318.0,322.0,-0.14812389717105098,-1.2601534207653662,3.39117675221457,-0.06287951360738048,0.019488472687570674,0.008511863240659182,4.506111145019531e-05,0.03894209861755371,0.008098483085632324,0.0142478346824646,0.01936209201812744,0.024586141109466553,0.031038522720336914,3.0667347484196994,0.4367415874769965,0.0,4,3.0,0.987012987012987,0.986519060798143,0.012987012987012988,0.013480939201856976,1.0,0.973038121596286,0.0,1.0,0.0,0.0,0.0,0.0,2,0.10526315789473684,voip,transport,ikev2,AES_GCM_16_128,PASS,0
exp_002_voip_transport_aes_gcm_16_128_1789412851,3,0,78,22416.0,1.468432903289795,15265.25314829193,53.117850890737444,287.38461538461536,22.580471917822226,250.0,330.0,286.0,254.0,258.0,270.0,306.0,318.0,322.59999999999997,0.046929719861962864,-1.214658504774773,3.4541468828811963,-0.11076193437603161,0.019070557185581753,0.008856430939878056,8.988380432128906e-05,0.041200876235961914,0.007161426544189454,0.012789011001586914,0.018875837326049805,0.025036096572875977,0.028357839584350588,3.0225467696192605,0.4643790149749065,0.0,5,3.0,0.9871794871794872,0.9861705924339758,0.01282051282051282,0.013829407566024268,1.0,0.9723411848679515,0.0,1.0,0.0,0.0,0.0,0.0,2,0.1038961038961039,voip,transport,ikev2,AES_GCM_16_128,PASS,0
exp_002_voip_transport_aes_gcm_16_128_1789412851,4,0,75,21450.0,1.475430965423584,14538.12513270784,50.832605359118325,286.0,21.624677261560844,250.0,330.0,286.0,252.8,254.0,270.0,302.0,316.40000000000003,326.0,0.14936301560627951,-0.8478683267622142,3.407422590046155,-0.06537941473390532,0.01993825628950789,0.010599785540553554,8.988380432128906e-05,0.04621100425720215,0.004778170585632325,0.01306229829788208,0.019860506057739258,0.02665567398071289,0.03229877948760987,3.0360050920632276,0.5316038565656633,0.0,8,3.0,0.9733333333333334,0.9707226107226107,0.02666666666666667,0.02927738927738928,0.020190511668727488,0.9414452214452215,0.0,1.0,0.0,0.0,0.0,0.0,2,0.13513513513513514,voip,transport,ikev2,AES_GCM_16_128,PASS,0
exp_002_voip_transport_aes_gcm_16_128_1789412851,5,0,73,21070.0,1.4255681037902832,14780.072550711075,51.20765525400609,288.63013698630135,22.62953994369807,250.0,330.0,290.0,250.0,254.0,270.0,302.0,322.0,323.59999999999997,-0.10876102939034908,-0.9125649535114877,3.384915834872498,0.09862262228865425,0.019799556997087266,0.010631097110090222,0.000102996826171875,0.04621100425720215,0.006036829948425293,0.013050317764282227,0.018799543380737305,0.026869475841522217,0.032764983177185056,3.096989399798013,0.5369089925931929,0.0,6,3.0,0.9726027397260274,0.9711438063597532,0.0273972602739726,0.028856193640246795,0.020303190769493128,0.9422876127195065,0.0,1.0,0.0,0.0,0.0,0.0,2,0.08333333333333333,voip,transport,ikev2,AES_GCM_16_128,PASS,0
exp_002_voip_transport_aes_gcm_16_128_1789412851,6,0,38,11024.0,0.696476936340332,15828.234109123672,54.56031351113022,290.10526315789474,24.546185761886996,250.0,330.0,294.0,250.0,252.8,267.0,309.0,322.0,322.6,-0.22456658652785128,-1.1084558172929513,3.3071747249737315,0.05438366504332423,0.018823700982171135,0.009753963867720008,0.00018596649169921875,0.039700984954833984,0.006655454635620117,0.013036012649536133,0.0170290470123291,0.02674698829650879,0.03183765411376953,3.0390814055262974,0.5181470811652191,0.0,3,3.0,0.9736842105263158,0.9736937590711175,0.02631578947368421,0.026306240928882438,1.0,0.9473875181422351,0.0,1.0,0.0,0.0,0.0,0.0,2,0.05405405405405406,voip,transport,ikev2,AES_GCM_16_128,PASS,0
exp_003_voip_tunnel_aes_cbc_256_1789412859,-1,1,223,71890.0,9.308277130126953,7723.233740787809,23.95717240500322,322.37668161434976,41.25825688496335,42.0,514.0,330.0,282.0,297.2,298.0,346.0,362.0,362.0,-1.9500786362165987,20.35537118016751,1.6495812161538268,0.3780324120061748,0.04192917626183312,0.2810535143803003,1.9073486328125e-06,4.045530080795288,0.00026209354400634786,0.006511032581329346,0.015547513961791992,0.026947319507598877,0.0435624122619629,0.08315849258692981,6.702893701787961,0.6369032336260388,35,3.4285714285714284,0.9103139013452914,0.9080817916260954,0.08968609865470852,0.09191820837390458,0.10595031381174777,0.8161635832521908,0.008968609865470852,0.9910313901345291,0.0,0.0,0.008968609865470852,0.0,2,0.5023923444976076,voip,tunnel,ikev2,AES_CBC_256,PASS,0
exp_003_voip_tunnel_aes_cbc_256_1789412859,6,0,49,16011.0,0.7068660259246826,22650.68543795878,69.32006660795578,326.7551020408163,29.38243999554204,270.0,394.0,330.0,282.0,294.0,307.0,346.0,362.0,371.5999999999999,0.09386452331199722,-0.7067103027509178,3.0164192853978347,-0.06828808205025802,0.014726375540097555,0.012829304483627553,1.0013580322265625e-05,0.043653011322021484,1.6808509826660156e-05,0.0001570582389831543,0.015304923057556152,0.02292388677597046,0.03189520835876465,2.904315949407467,0.8711195316978093,0.0,8,3.875,0.7551020408163265,0.751608269314846,0.24489795918367346,0.24839173068515397,2.631512917130601,0.5032165386296921,0.0,1.0,0.0,0.0,0.0,0.0,2,0.5952380952380952,voip,tunnel,ikev2,AES_CBC_256,PASS,0
exp_003_voip_tunnel_aes_cbc_256_1789412859,7,0,89,29133.0,1.4821388721466064,19656.052848682248,60.04835422142313,327.3370786516854,28.306486261975927,252.0,394.0,330.0,282.0,294.0,307.0,346.0,362.0,362.0,-0.2573463749923631,-0.5136883904125269,2.89150129294861,-0.012279870419270115,0.016842487183484165,0.013344540349429012,1.9073486328125e-06,0.05108189582824707,7.236003875732426e-05,0.005456745624542236,0.01625645160675049,0.02517390251159668,0.036004805564880366,3.0208617060431244,0.7922670765299696,0.0344649862359148,13,3.6153846153846154,0.8426966292134831,0.8440600006865067,0.15730337078651685,0.15593999931349328,0.25546139433779014,0.6881200013730134,0.0,1.0,0.0,0.0,0.0,0.0,2,0.5061728395061729,voip,tunnel,ikev2,AES_CBC_256,PASS,0
exp_003_voip_tunnel_aes_cbc_256_1789412859,8,0,79,25613.0,1.4754118919372559,17359.898032521236,53.54436983442695,324.2151898734177,25.73706920558481,252.0,362.0,330.0,282.0,298.0,298.0,346.0,346.0,362.0,-0.5486619289022988,-0.31897343393583233,2.528766788712092,0.032549318514659635,0.018915537076118667,0.015930037168883526,1.9073486328125e-06,0.08329200744628906,0.0012545585632324219,0.007583022117614746,0.015461444854736328,0.02683854103088379,0.04167587757110595,2.556320022117959,0.842122271364061,0.13138431944277015,10,3.3,0.9493670886075949,0.9550618826377231,0.05063291139240506,0.04493811736227697,0.05942636962427052,0.910123765275446,0.0,1.0,0.0,0.0,0.0,0.0,2,0.4342105263157895,voip,tunnel,ikev2,AES_CBC_256,PASS,0
exp_003_voip_tunnel_aes_cbc_256_1789412859,9,0,74,23561.0,1.4455699920654297,16298.761131819052,51.19088000316667,318.3918918918919,24.252510356309656,255.0,362.0,314.0,282.0,286.8,298.0,330.0,346.0,362.0,0.024517213565261695,-0.6380523686576844,2.553474603437705,0.08204149804917302,0.019802328658430544,0.01769093644577666,8.821487426757812e-06,0.08329200744628906,0.0022278308868408205,0.007323026657104492,0.015027999877929688,0.025714874267578125,0.049311923980712886,2.5651530633087334,0.8933314570954913,0.28456036126376344,10,3.4,0.972972972972973,0.9751708331564874,0.02702702702702703,0.024829166843512586,2073.0200883673106,0.9503416663129748,0.0,1.0,0.0,0.0,0.0,0.0,2,0.4583333333333333,voip,tunnel,ikev2,AES_CBC_256,PASS,0
exp_003_voip_tunnel_aes_cbc_256_1789412859,10,0,75,24114.0,1.4853808879852295,16234.219919651872,50.49209977498094,321.52,24.509785800777617,282.0,378.0,314.0,282.0,298.0,298.0,346.0,362.0,362.0,0.22862927872270833,-0.9188046604058693,2.542038650269293,0.04007740844333879,0.020072714702503103,0.016425490663721266,7.867813110351562e-06,0.058148860931396484,0.003018736839294434,0.0075871944427490234,0.015540480613708496,0.026947319507598877,0.049347710609436046,2.9910896420631414,0.8182586485436639,0.28883753636957377,12,3.25,0.9733333333333334,0.9718006137513477,0.02666666666666667,0.028199386248652234,2326.423646301684,0.9436012275026955,0.0,1.0,0.0,0.0,0.0,0.0,2,0.5068493150684932,voip,tunnel,ikev2,AES_CBC_256,PASS,0
exp_003_voip_tunnel_aes_cbc_256_1789412859,11,0,56,17572.0,1.0350492000579834,16976.970755608156,54.10370830378197,313.7857142857143,57.55206161310268,42.0,378.0,330.0,282.0,298.0,298.0,346.0,362.0,362.0,-3.6494684481235105,14.866834798536434,1.7751959032409066,0.5727472394274379,0.018819076364690608,0.01594249447618516,7.867813110351562e-06,0.0641169548034668,0.0007688045501708985,0.005927085876464844,0.014866828918457031,0.028914451599121094,0.04168105125427246,2.7154273236835964,0.8471004137951192,0.16077885228678618,12,3.0833333333333335,0.9642857142857143,0.9613020714773504,0.03571428571428571,0.03869792852264967,2202.2600100780696,0.9226041429547006,0.03571428571428571,0.9642857142857143,0.0,0.0,0.03571428571428571,0.0,2,0.5576923076923077,voip,tunnel,ikev2,AES_CBC_256,PASS,0
